College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Accept_Rate_scaled
Grinnell College,Yes,2039,1389,432,56,91,1333,30,15688,4618,400,400,88.0,92,9.5,54,18979,83,5.849375490921754,High,2,1,0.16206258993921271,-0.03904524443172918,1.4803479884652577,-0.35066438954151585,-1.3559697713457746,1.2498296281827272,-1.0385747644227592,-2.1844360205206956,1.0351018728628827,0.8746535950171559,-1.1906916694765612,2.063646228817461,1.7237140634499133,1.8150779933081982,-0.4469884354730319
Grove City College,Yes,2491,1110,573,57,88,2213,35,5224,3048,525,350,65.0,65,18.4,18,4957,100,5.96354318197365,Low,0,1,-0.0650174024304888,0.25972486931570765,1.51453184767177,0.17905060242717555,-1.2789032854925582,-1.4545982956336498,-0.0491042890162079,-2.437138885763575,-0.6047483730462211,-1.094880026424442,1.0864302146786262,-0.2501326687269887,-1.6075655894900829,-1.0987972149572356,-2.049691278021554
Guilford College,Yes,1202,1054,326,18,44,1410,299,13404,5160,450,1050,78.0,86,15.6,30,9114,65,5.539929340887216,Medium,1,1,-0.1179466186158276,-0.34999588767462286,-0.41769469988544683,-0.2890440563340104,-0.07522454097749387,0.7976098294365102,-0.6142542984789047,-0.2817874146954495,0.2611863106631819,0.3410143789166372,0.4289597985788314,0.6744919519989533,0.20427024854485581,0.3581403891754813,0.8839184775303093
Gustavus Adolphus College,Yes,1709,1385,634,36,72,2281,50,14125,3600,400,700,79.0,89,12.5,58,9907,80,5.747317160117744,Medium,1,1,0.1591642333388219,0.3636193184819639,0.675328745331237,0.20885524428698746,-1.0960209047484508,0.9454905754324342,-1.0385747644227592,-1.09776212520345,0.3343576374315665,0.6005650532112241,-0.3553625238528725,2.2607507618422296,0.4090709791338607,0.3581403891754813,0.43186228002687316
Gwynedd Mercy College,Yes,380,237,104,30,56,716,1108,11000,5550,500,500,36.0,41,7.8,22,7483,96,4.822961033802008,Medium,1,1,-1.728122042366441,-1.7592629458791422,0.3687770077049723,-1.0857037011407664,0.7955700857193758,0.26304304288094843,-0.2291946039516519,-1.7565250579131293,-1.9664038120173581,-2.0259049331637793,-1.7100169908089125,0.08579840488433134,-0.31822830099276955,0.3581403891754813,-0.8383385077154616
Hamilton College,Yes,3140,1783,454,40,82,1646,24,19700,5050,300,800,91.0,96,9.6,60,17761,91,6.093508594891175,High,2,1,0.4108458856432937,0.014437151797164842,0.8591123720558882,-0.1231006411982501,-1.4654695858923672,1.9491090666190474,-2.048308048513365,-0.8317407990918487,1.285569340238181,1.2632379969775114,-1.161322711796831,2.356633289468622,1.6098052606303164,1.8150779933081982,-1.2182453776018503
Hamline University,Yes,1006,825,328,34,73,1362,102,13252,4194,450,550,89.0,93,13.0,33,10296,65,5.432990975033504,Medium,1,1,-0.37099421892415935,-0.34309674714668065,0.5776799288914052,-0.32695909859884575,-0.7105632497995539,0.7657705861943107,-0.6142542984789047,-1.5715860927236946,1.1176527018812943,0.9692990979140862,-0.22412911897517096,0.8739402534841448,0.5005321658554333,0.3581403891754813,0.49760016172075905
Hampden - Sydney College,Yes,817,644,307,20,40,945,1,13218,4773,660,600,95.0,97,13.3,53,12263,69,5.306204683601677,Medium,1,1,-0.6312484217657544,-0.418077158140422,-0.2637884142137955,-0.7451222077256711,-2.789154165730728,0.7586158531116008,0.8108421980583805,-1.4016057556008417,1.632664244935875,1.3645882269351624,-0.14633148248231995,2.0131860854053287,0.8925153057161335,0.3581403891754813,0.2810843054601323
Hampton University,Yes,7178,3755,1433,25,63,4623,740,7161,3518,600,2000,60.0,64,14.0,9,6791,70,6.540131933311459,Low,0,1,1.127847241420947,1.1447456293547391,0.07620224590010687,0.8512802515546799,0.5151068467870742,-0.7802418840968481,0.4496014388117547,1.066451766681205,-0.8956449178437978,-1.1477182127095475,0.03258838544133381,-1.18236541463741,-0.5966162551681816,-1.0987972149572356,-1.5223635376373348
Hanover College,Yes,1006,837,317,33,65,1024,15,8200,3485,500,1200,84.0,84,10.6,26,9248,64,5.432990975033504,Low,0,1,-0.3559578069889757,-0.38165786794647216,0.5272445442404738,-0.650384244251072,-1.6883580068917186,-0.4673816430927015,-0.2291946039516519,-0.007652219826546156,0.7142803580969322,0.17590711389826053,-0.8738990280930917,0.3918121831278882,0.24077110487052877,-1.0987972149572356,0.5787408465103008
Hardin-Simmons University,Yes,467,424,350,16,40,1365,334,6300,2980,700,2140,75.0,79,13.7,10,7054,38,4.955769272115759,Low,0,1,-1.0806619632702623,-0.2702647819019641,-0.5849046607537621,-0.32454198313995414,-0.005914869171841798,-1.0629709897256059,1.0360807080301793,1.2117899245837738,0.0472975055627926,-0.20978440474634713,-0.043655143285563025,-1.060970526681064,-0.4858582682422021,-1.0987972149572356,1.0951367285622249
Harding University,Yes,1721,1068,806,35,75,3128,213,5504,3528,700,910,71.0,77,17.7,37,6466,73,5.751386960466285,Low,0,1,-0.1044372272620383,0.6037771105286838,0.6270233788095004,0.5083323315687038,-0.28291456787342484,-1.347937698152823,1.0360807080301793,-0.572572883574748,-0.2247648828620271,-0.35347352257287784,0.9259436201670271,1.1257980885897985,-0.7429823905702067,-1.0987972149572356,-0.8595261174749081
Hartwick College,Yes,2083,1725,430,22,49,1464,67,17480,4780,500,700,75.0,87,12.3,32,11625,73,5.861628401505236,High,2,1,0.37814507874542813,-0.044062480513705635,-0.12094221917214974,-0.24822668263438882,-0.9410669533097701,1.5751599681039905,-0.2291946039516519,-1.09776212520345,0.0472975055627926,0.4259346495311623,-0.4084259016153431,0.808539510579746,0.7766434974014556,1.8150779933081982,0.5523788885499923
Harvard University,Yes,13865,2165,1606,90,100,6862,320,18485,6410,500,1920,97.0,97,9.9,52,37219,100,6.877035791931772,High,2,1,0.6012991611216328,1.2463428394879688,2.452443922292768,1.1694377595295318,-0.03281519843815528,1.748095854789754,-0.2291946039516519,0.9791134641449923,1.8118434631329363,1.3645882269351624,-1.0739217798372556,1.9622254883185175,2.6753026111110616,1.8150779933081982,-4.018653387299508
Harvey Mudd College,Yes,1377,572,178,95,100,654,5,17230,6690,700,900,100.0,100,8.2,46,21569,100,5.620657472100294,High,2,1,-0.7574115502828471,-1.0655921865440927,2.5709000589305027,-1.2014181888893443,-2.1706909080364514,1.5311313223741758,1.0360807080301793,-0.5948985251698033,2.087653298069207,1.6789026453905742,-1.5841549225823564,1.6450848531462385,1.932162509996796,1.8150779933081982,-2.2551776105028685
Hastings College,Yes,817,708,262,22,52,935,37,9376,3272,500,1902,57.0,63,13.0,17,7335,52,5.306204683601677,Medium,1,1,-0.5311680033063592,-0.6008223210545419,-0.12094221917214974,-0.7578008556512423,-1.2508324265266675,-0.14326405507782955,-0.2291946039516519,0.9589986053365099,-1.0589485972397998,-1.199238322126377,-0.22412911897517096,-0.3398815888114029,-0.37434767087137416,0.3581403891754813,0.8139445512261276
Hendrix College,Yes,823,721,274,52,87,954,6,8800,3195,500,1200,82.0,99,13.1,26,8588,63,5.310695358347163,Medium,1,1,-0.512023363084231,-0.5487381704008443,1.3388902885586311,-0.733850464846132,-2.0942242543239864,-0.2984550083699909,-0.2291946039516519,-0.007652219826546156,0.5594977786457802,1.572409762644023,-0.1981197138629203,0.3918121831278882,0.052586408442532706,0.3581403891754813,0.8784174845923695
Hillsdale College,Yes,920,745,347,35,66,1133,42,11090,4700,400,750,80.0,80,12.0,31,12639,79,5.378780227923204,Medium,1,1,-0.477629958749123,-0.279880680795127,0.6270233788095004,-0.5333714638444964,-1.1862246672296413,0.2843718631066613,-1.0385747644227592,-0.9606431574678065,0.4084666114840554,-0.1356944211524122,-0.48865480430561903,0.7420738947418721,0.9565419713728884,0.3581403891754813,0.4275575234921065
Hiram College,Yes,922,729,244,37,66,1000,275,14067,4560,400,1000,75.0,95,10.6,34,12165,79,5.3801017421485335,Medium,1,1,-0.5004246054605627,-0.6843415439833753,0.7226458157909562,-0.6781964875177116,-0.1271125978628815,0.9337804705115147,-1.0385747644227592,-0.38127720177114266,0.0472975055627926,1.1635803366973685,-0.8738990280930917,0.9383237726310382,0.8753278375047309,0.3581403891754813,0.29756461234263953
Hobart and William Smith Colleges,Yes,2688,2081,500,25,53,1792,5,19029,5841,600,600,99.0,99,12.1,37,13040,79,6.006508265499931,High,2,1,0.5626826526047494,0.1171942204221842,0.07620224590010687,-0.03433766964460313,-2.1706909080364514,1.8391379214436463,0.4496014388117547,-1.4016057556008417,1.9947778099275253,1.572409762644023,-0.4618260387652622,1.1257980885897985,1.021665960310897,1.8150779933081982,0.18538863667211458
Hofstra University,Yes,7428,5860,1349,25,63,6534,1350,11600,5920,1000,1000,81.0,90,13.9,10,10093,60,6.558052531855977,Medium,1,1,1.5390007336335927,1.0901753060871524,0.07620224590010687,1.1314600668627193,0.9369570706136677,0.403136443583273,2.4385556153715937,-0.38127720177114266,0.4835133023364041,0.6902976719925955,0.007245147886748601,-1.060970526681064,0.45348131137259345,0.3581403891754813,0.2855543988990515
Hollins College,Yes,602,498,215,26,58,795,74,13470,5515,500,850,78.0,91,11.1,48,13957,72,5.116636653484124,Medium,1,1,-0.9061519216966295,-0.8350844142559638,0.13799295441079093,-0.954815853955006,-0.8874268200608982,0.81136092042319,-0.2291946039516519,-0.7100928488101287,0.2611863106631819,0.7816568116943878,-0.7341609556836695,1.753076593954856,1.1596083388245395,0.3581403891754813,0.5463250081516874
Hood College,Yes,699,565,176,36,64,710,399,13960,6040,450,690,82.0,88,14.4,34,12434,72,5.209900055439124,Medium,1,1,-0.7705738776426698,-1.0795968542171843,0.675328745331237,-1.0963584006614737,0.1070210746282918,0.912093837816943,-0.6142542984789047,-1.1262705939718212,0.5594977786457802,0.5124477851823425,0.1332649014169342,0.9383237726310382,0.9220039712349752,0.3581403891754813,0.4174558396557447
Hope College,Yes,1712,1483,624,37,69,2505,208,12275,4341,465,1100,72.0,81,12.5,40,9284,72,5.748337477634895,Medium,1,1,0.22771793784979102,0.3473981099282442,0.7226458157909562,0.29986379508331684,-0.2972019675334946,0.5551629604043432,-0.4949772347693772,-0.18659120673062196,-0.1581550637201262,-0.060091883356808096,-0.3553625238528725,1.3055390172857926,0.2504385953351303,0.3581403891754813,0.8115858587320005
Houghton College,Yes,949,786,302,30,70,1210,26,9990,3550,500,1500,85.0,90,15.0,24,8187,67,5.397647055154288,Medium,1,1,-0.4215283460426796,-0.4368036320882189,0.3687770077049723,-0.45868846448416,-1.4264688673004153,0.015414767758354089,-0.2291946039516519,0.4565508868862346,0.7930785944456105,0.6902976719925955,0.2822630870249347,0.24207061628816592,-0.07302771101305129,0.3581403891754813,0.5531118472840993
Huntingdon College,Yes,608,520,127,26,47,538,126,8080,3920,500,1100,63.0,72,11.4,9,7703,44,5.122859388548717,Low,0,1,-0.8595869242702062,-1.4946627369472683,0.13799295441079093,-1.4588087077045102,-0.5910032316073232,-0.5021337567822785,-0.2291946039516519,-0.18659120673062196,-0.7239160936184083,-0.6870519494859656,-0.6514933665420364,-1.18236541463741,-0.23789916074291398,-1.0987972149572356,0.736929593830261
Huntington College,Yes,450,430,125,20,46,488,43,9950,3920,300,1300,76.0,76,11.8,25,9466,47,4.932027745946967,Medium,1,1,-1.0653409385038572,-1.5153892912146503,-0.2637884142137955,-1.5915774758256043,-1.1741414143251225,0.005275697146182746,-2.048308048513365,0.15797762173098692,0.1176563164912192,-0.4230962065588109,-0.5425747226939668,0.31770887154146105,0.29844229925254595,0.3581403891754813,1.419147976191603
Huron University,Yes,600,197,124,3,9,392,69,7260,3090,600,1840,31.0,35,12.9,4,9249,21,5.114547611923268,Low,0,1,-1.9394002377675381,-1.5258965124268793,-2.4887995845903816,-1.9002758131524224,-0.925244514156253,-0.749194228132909,0.4496014388117547,0.8883383994642862,-2.1217529592783695,-2.1608178322808573,-0.2502164792374274,-1.9198799308640517,0.24104042973052656,-1.0987972149572356,-2.8474020296489653
Husson College,Yes,723,652,361,10,30,951,706,7800,4000,350,1500,36.0,44,22.0,4,4923,84,5.230834768221326,Low,0,1,-0.6181702079683095,-0.23580289161093015,-1.204141438433242,-0.7375932590248221,0.48314881528904363,-0.5845619581984869,-1.5119094043589478,0.4565508868862346,-1.9664038120173581,-1.9451356052056121,1.8769734548205472,-1.9198799308640517,-1.6316540420110215,-1.0987972149572356,1.0534737073450053
Illinois Benedictine College,Yes,607,558,269,22,47,1222,519,10500,4348,650,1500,81.0,91,11.6,29,8324,75,5.121826853062152,Medium,1,1,-0.7839117239769358,-0.5701138464304865,-0.12094221917214974,-0.44757193185112865,0.2776982439626942,0.1424118724317926,0.7526774067369608,0.4565508868862346,0.4835133023364041,0.7816568116943878,-0.5968513856813783,0.605737985971725,-0.02906368632803433,0.3581403891754813,1.1723578085846904
Illinois College,Yes,894,787,262,28,63,909,28,8050,3850,600,1000,75.0,75,15.6,30,7348,52,5.361314588776869,Low,0,1,-0.4201993912618385,-0.6008223210545419,0.2564541555541443,-0.7915540595069022,-1.3900837948934837,-0.5108746975091973,0.4496014388117547,-0.38127720177114266,0.0472975055627926,-0.4912534379026085,0.4289597985788314,0.6744919519989533,-0.3693485130385374,-1.0987972149572356,0.907327340730735
Illinois Institute of Technology,Yes,1756,1360,478,42,77,1911,626,14550,4620,500,700,75.0,88,12.3,26,12851,56,5.763085552073866,Medium,1,1,0.14084427114313514,0.06947392682514149,0.9459121453121655,0.03172662414991085,0.4021067495915114,1.0303484290494733,-0.2291946039516519,-1.09776212520345,0.0472975055627926,0.5124477851823425,-0.4084259016153431,0.3918121831278882,0.9913621641935632,0.3581403891754813,0.18746962105306544
Illinois State University,No,8681,6695,2408,10,35,15701,1823,7799,3403,537,2605,77.0,84,21.0,16,5569,54,6.639085213136504,Low,0,0,1.6596222168595423,1.5933573716442349,-1.204141438433242,1.753301595128664,1.1573001249387027,-0.5848598009901799,0.03469860313612119,1.6383252857859216,0.18895256078278097,0.17590711389826053,1.6627857007207905,-0.4323290036172367,-1.2134582313363935,-1.0987972149572356,0.1652740196779682
Illinois Wesleyan University,Yes,3050,1342,471,55,86,1818,23,14360,4090,400,650,77.0,92,12.9,34,9605,83,6.077304945923457,Medium,1,1,0.12742953398739154,0.05375671271292296,1.4457068812376728,-0.019455506725603946,-1.4860814376784817,0.9926160534748453,-1.0385747644227592,-1.2442682363007733,0.18895256078278097,0.8746535950171559,-0.2502164792374274,0.9383237726310382,0.33415609377675304,0.3581403891754813,-2.087812524623319
Immaculata College,Yes,268,253,103,16,44,494,1305,10000,5364,500,1000,56.0,64,11.2,33,7305,69,4.59341907552606,Medium,1,1,-1.6540987647817922,-1.7722654599603764,-0.5849046607537621,-1.574788563918717,0.9124968110445694,0.017945366784329685,-0.2291946039516519,-0.38127720177114266,-1.1115113391571876,-1.1477182127095475,-0.7065095991630403,0.8739402534841448,-0.3859365182888588,0.3581403891754813,1.3407467426588455
Incarnate Word College,Yes,1163,927,386,16,49,1685,556,8840,4689,750,2775,67.0,69,11.4,21,6095,95,5.5202182647885305,Medium,1,1,-0.2500427439116116,-0.16179079217954367,-0.5849046607537621,-0.09847686934028843,0.32313609642623936,-0.2874658280935898,1.3023649764046783,1.7767874410274658,-0.48183437398018664,-0.8700943318940553,-0.6514933665420364,0.004942020606680277,-0.9245890040821799,0.3581403891754813,0.3411270139892516
Indiana State University,No,5659,4761,3147,10,31,8596,1949,6892,3706,600,2500,72.0,76,16.6,8,6996,40,6.4144310452114635,Low,0,0,1.3487067165708808,1.8111084530311132,-1.204141438433242,1.3389780240769222,1.2072212748790314,-0.8660535182544824,0.4496014388117547,1.5485627320659785,-0.1581550637201262,-0.4230962065588109,0.6686666659070798,-1.310419180097965,-0.5097311210926455,-1.0987972149572356,0.6420482168084136
Indiana University at Bloomington,No,16587,13243,5873,25,72,24763,2717,9766,3990,600,2000,77.0,88,21.3,24,8686,68,6.966005222246925,Medium,1,0,2.2601455745549726,2.2852915059849046,0.07620224590010687,2.032303715195847,1.4603202557412676,-0.041712170350209236,0.4496014388117547,1.066451766681205,0.18895256078278097,0.5124477851823425,1.727450787505049,0.24207061628816592,0.08191777926244911,0.3581403891754813,0.35010473785218044
Indiana Wesleyan University,Yes,735,423,366,20,48,2448,707,9210,3782,700,1000,49.0,51,39.8,15,6562,34,5.241024295604711,Medium,1,1,-1.0832379912377013,-0.22053657570559232,-0.2637884142137955,0.27767422672497294,0.4841083661413631,-0.18733119622175154,1.0360807080301793,-0.38127720177114266,-1.4532552942898984,-1.7193887069886764,5.213212513282407,-0.5277223720549751,-0.6985862721727822,0.3581403891754813,-1.16603226631623
Iona College,Yes,4892,3530,913,13,33,3906,1446,10690,6790,570,1150,66.0,83,16.0,14,8107,66,6.336353119177,Medium,1,1,1.0697573036279378,0.7250474060118076,-0.8676768730139961,0.7069192316736062,0.986774164535995,0.18868731168658587,0.25701902020397893,-0.09532026038541107,-0.5437597006270006,0.09569733284866454,0.525539763472362,-0.6263490551654358,-0.09922859762019015,0.3581403891754813,-0.17237995430517433
Iowa State University,No,8427,7424,3441,26,59,18676,1715,7550,3224,640,2055,81.0,88,19.2,22,8420,65,6.623718893168602,Low,0,0,1.752448218728452,1.881802135650868,0.13799295441079093,1.8628468488356873,1.1119706790254351,-0.6598175891537094,0.6937277125323383,1.1246396100682514,0.4835133023364041,0.5124477851823425,1.2669625914791942,0.08579840488433134,0.001083820911869436,-1.0987972149572356,0.9118482155518144
Ithaca College,Yes,7259,5526,1368,23,52,5612,166,14424,6192,634,1000,58.0,79,11.5,25,9812,75,6.54601058264918,Medium,1,1,1.4855080801662035,1.1028552823170823,-0.053119072030679164,1.0108856544435574,-0.431205973875573,1.0053623407269028,0.657971573187166,-0.38127720177114266,-1.0054500100654609,-0.20978440474634713,-0.6241261617099947,0.31770887154146105,0.38588878025480183,0.3581403891754813,0.09750527043501177
James Madison University,No,11223,5285,2082,32,72,9652,742,7994,4544,500,732,77.0,81,17.9,29,5212,98,6.770606357923453,Low,0,0,1.4447167023299947,1.4712066092355762,0.4756588429698257,1.4229680435778833,0.5169452389445929,-0.5272485502066548,-0.2291946039516519,-1.009003326063894,0.18895256078278097,-0.060091883356808096,0.9720449849419147,0.605737985971725,-1.434690226242023,-1.0987972149572356,-1.87756751271151
Jamestown College,Yes,472,410,262,14,41,9950,71,7620,3050,400,400,51.0,53,17.0,21,3186,54,4.9625759230116016,Low,0,1,-1.1173315052944135,-0.6008223210545419,-0.7684736752694478,1.4446589589039145,-0.9098301087399321,-0.6385830315005429,-1.0385747644227592,-2.1844360205206956,-1.3602908492103485,-1.644788026270866,0.7629678942848166,0.004942020606680277,-3.3525774242454434,-1.0987972149572356,0.8279504779719635
